瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困),瘤搁柯档(∑C)
184,力林,2021-01-13 8:00,7.8,,4.1,200,53,1015.7,0,0.01,,7,2.9
184,力林,2021-01-13 9:00,8.5,,4.4,200,52,1016,0.3,0.28,,3,3.7
184,力林,2021-01-13 10:00,10.5,,2.9,200,46,1015.9,1,0.9,,0,5.5
184,力林,2021-01-13 11:00,12,,4.3,230,45,1015.6,1,1.47,,0,11
184,力林,2021-01-13 12:00,12.6,,5.5,230,40,1014.8,1,1.86,,0,15.2
184,力林,2021-01-13 13:00,13,,6.5,230,44,1014.3,1,2.01,,0,17.3
184,力林,2021-01-13 14:00,13,,7.7,250,46,1013.8,1,1.94,,0,17.9
184,力林,2021-01-13 15:00,13.1,,5.4,250,45,1013.7,1,1.69,,0,12.1
184,力林,2021-01-13 16:00,12.7,,6.5,230,47,1014,1,1.2,,0,9.5
184,力林,2021-01-13 17:00,11.8,,5.4,250,46,1014.9,1,0.59,,0,7.1
184,力林,2021-01-13 18:00,10.8,,4.5,250,50,1015.3,0.3,0.1,,0,5.5
184,力林,2021-01-13 19:00,10.7,,4.8,230,45,1015.6,,,,0,4.7
184,力林,2021-01-13 20:00,10.7,,5.6,230,43,1015.9,,,,0,4.2
184,力林,2021-01-13 21:00,10.7,,4.6,250,42,1016.7,,,,0,3.8
184,力林,2021-01-13 22:00,10.8,,3.6,230,43,1017,,,,0,3.7
184,力林,2021-01-13 23:00,10.4,,4,200,49,1017,,,,0,3.8
184,力林,2021-01-14 0:00,10.5,,3.7,230,54,1017,,,,0,3.7
184,力林,2021-01-14 1:00,10.5,,3.7,250,56,1017.5,,,,0,3.9
184,力林,2021-01-14 2:00,10.7,,3.8,250,58,1018,,,,0,3.9
184,力林,2021-01-14 3:00,9.9,,2.6,200,62,1018.1,,,,0,3.5
184,力林,2021-01-14 4:00,9.6,,3.5,200,63,1018.1,,,,0,3.7
184,力林,2021-01-14 5:00,9.6,,3.4,200,64,1018.1,,,,0,3.7
184,力林,2021-01-14 6:00,8.9,,1.8,180,67,1018.3,,,,0,3
184,力林,2021-01-14 7:00,9,,1.7,180,67,1018.8,,,,1,3
184,力林,2021-01-14 8:00,8.4,,1.2,160,73,1019.2,0,0.01,,1,4.3
184,力林,2021-01-14 9:00,8.2,,1.8,160,68,1019.3,0.1,0.27,,2,4.7
184,力林,2021-01-14 10:00,11.9,,1.4,110,67,1020.3,1,0.84,,2,7.2
184,力林,2021-01-14 11:00,13.5,,1.9,50,62,1020,1,1.4,,1,13.2
184,力林,2021-01-14 12:00,13,,3.6,20,64,1018.8,1,1.77,,0,17.7
184,力林,2021-01-14 13:00,13.8,,3.2,50,60,1017.8,1,1.96,,0,20.6
184,力林,2021-01-14 14:00,14.2,,3,20,56,1017.3,1,1.91,,0,21.1
184,力林,2021-01-14 15:00,14.9,,2.6,360,57,1017,1,1.66,,0,14.8
184,力林,2021-01-14 16:00,14.8,,1.7,270,50,1017.2,1,1.17,,0,12.2
184,力林,2021-01-14 17:00,13.9,,1.8,20,56,1017.4,1,0.59,,0,9.4
184,力林,2021-01-14 18:00,13.2,,2,110,57,1017.5,0.4,0.09,,0,7.5
184,力林,2021-01-14 19:00,11.6,,2.3,180,60,1017.7,,,,0,6.1
184,力林,2021-01-14 20:00,10.4,,1.7,180,64,1017.9,,,,0,5.1
184,力林,2021-01-14 21:00,9.5,,2.1,180,66,1018,,,,0,4.5
184,力林,2021-01-14 22:00,8.9,,2.3,180,61,1018.2,,,,0,4
184,力林,2021-01-14 23:00,8.5,,2.8,140,65,1017.9,,,,0,3.9
184,力林,2021-01-15 0:00,8.5,,2.8,160,59,1017.5,,,,0,3.7
184,力林,2021-01-15 1:00,7.8,,1.5,180,65,1017,,,,2,3.2
184,力林,2021-01-15 2:00,8.1,,2.5,160,61,1017.3,,,,7,3.1
184,力林,2021-01-15 3:00,8.1,,3,140,66,1017.1,,,,6,3.4
184,力林,2021-01-15 4:00,8.2,,2.4,200,69,1017.2,,,,6,3.5
184,力林,2021-01-15 5:00,8.1,,2.2,160,75,1016.8,,,,6,3.3
184,力林,2021-01-15 6:00,7.9,,2.5,160,80,1016.6,,,,1,3.4
184,力林,2021-01-15 7:00,8.1,,2.4,160,81,1016.3,,,,6,3.7
184,力林,2021-01-15 8:00,8.6,,2.2,160,81,1016,0,0.01,,7,4.1
184,力林,2021-01-15 9:00,9.3,,1.3,180,79,1015.8,0,0.14,,7,4.8
184,力林,2021-01-15 10:00,13.5,,1.8,180,66,1015.5,0.7,0.79,,2,7.4
184,力林,2021-01-15 11:00,16.6,,6.2,230,51,1016,1,1.59,,3,14.9
184,力林,2021-01-15 12:00,17.3,,5,230,50,1015.3,1,1.93,,3,19.8
184,力林,2021-01-15 13:00,17.5,,5.7,230,48,1013.8,1,2.15,,2,22.1
184,力林,2021-01-15 14:00,17.4,,5.9,250,49,1013.6,1,2.05,,2,22.9
184,力林,2021-01-15 15:00,17.7,,5.9,230,48,1013.1,1,1.77,,2,16.3
184,力林,2021-01-15 16:00,17.4,,5.2,230,50,1012.7,1,1.24,,3,13.7
184,力林,2021-01-15 17:00,16.3,,4.9,230,55,1013.1,0.9,0.59,,4,11.7
184,力林,2021-01-15 18:00,15.4,,3.7,230,60,1013.6,0.1,0.07,,7,10.1
184,力林,2021-01-15 19:00,14.7,,3.2,250,67,1013.8,,,,8,9.5
184,力林,2021-01-15 20:00,14.5,,3.8,250,71,1013.7,,,,6,10.1
184,力林,2021-01-15 21:00,12.6,,3.7,360,85,1014.4,,,,8,10.6
184,力林,2021-01-15 22:00,11.6,,3.5,320,82,1015.5,,,,6,10
184,力林,2021-01-15 23:00,10,,6.3,360,83,1016.2,,,,10,9.2
184,力林,2021-01-16 0:00,8.5,,5.5,360,75,1017.4,,,,9,8.2
184,力林,2021-01-16 1:00,8.2,,3,320,74,1018.2,,,,8,7.3
184,力林,2021-01-16 2:00,8.1,,3,290,71,1018.4,,,,6,6.7
184,力林,2021-01-16 3:00,7.7,,4.5,320,71,1019.8,,,,9,6.5
184,力林,2021-01-16 4:00,7.2,,5,320,66,1019.9,,,,8,6.1
184,力林,2021-01-16 5:00,6.9,,3.7,290,62,1019.6,,,,9,5.7
184,力林,2021-01-16 6:00,6.7,,4.5,320,67,1020.7,,,,9,5.6
184,力林,2021-01-16 7:00,6,,4.7,320,66,1021.9,,,,9,5.2
184,力林,2021-01-16 8:00,5.4,,4.6,320,64,1022.5,0,0,,9,4.8
184,力林,2021-01-16 9:00,5.3,,5.1,320,64,1023.4,0,0.11,,9,5.3
184,力林,2021-01-16 10:00,5.4,,5.5,320,66,1023.8,0,0.27,,9,6.2
184,力林,2021-01-16 11:00,5.5,,5,320,64,1023.6,0.2,0.55,,9,7.3
184,力林,2021-01-16 12:00,5.2,,4.4,320,64,1023.3,0.2,0.8,,9,8.6
184,力林,2021-01-16 13:00,5.5,,4.4,320,61,1022.5,0.2,1.03,,8,10.3
184,力林,2021-01-16 14:00,5.4,,5.5,320,58,1022,0.5,1.39,,8,11.2
184,力林,2021-01-16 15:00,5.1,,5.3,320,61,1022.7,0.2,0.81,,9,8.7
184,力林,2021-01-16 16:00,4.6,,4.6,320,61,1023.3,0,0.42,,9,7
184,力林,2021-01-16 17:00,4.4,,4.1,340,62,1024,0,0.23,,9,5.7
184,力林,2021-01-16 18:00,4,,4.5,340,63,1024.6,0,0.02,,9,4.4
184,力林,2021-01-16 19:00,3.9,,5.1,340,62,1024.8,,,,10,3.8
184,力林,2021-01-16 20:00,3.5,,4.7,340,60,1025.3,,,,10,3.4
184,力林,2021-01-16 21:00,3.3,,4.1,340,62,1025.6,,,,9,3.3
184,力林,2021-01-16 22:00,3.1,,4.9,340,61,1026.3,,,,10,3.1
184,力林,2021-01-16 23:00,3,,6.1,340,64,1026.4,,,,10,2.9
184,力林,2021-01-17 0:00,3.1,,5.4,340,65,1026.9,,,,9,2.8
184,力林,2021-01-17 1:00,2.6,,6.1,360,70,1027.4,,,,10,2.5
184,力林,2021-01-17 2:00,2.8,,5.1,340,69,1027.6,,,,10,2.5
184,力林,2021-01-17 3:00,2.8,0,6,360,64,1027,,,,9,2.3
184,力林,2021-01-17 4:00,2.5,,6.8,320,71,1026.6,,,,9,2.3
184,力林,2021-01-17 5:00,3.3,,5,340,73,1026.1,,,,10,1.8
184,力林,2021-01-17 6:00,2.7,0.2,5.7,360,84,1026.7,,,,10,2.5
184,力林,2021-01-17 7:00,2.6,,7,360,83,1026.5,,,,10,1.2
184,力林,2021-01-17 8:00,2.6,,7.9,360,86,1026.7,0,0,,10,2.1
184,力林,2021-01-17 9:00,3.2,1.4,7.8,340,76,1027.3,0,0.02,,10,2.7
184,力林,2021-01-17 10:00,3,,6.7,340,74,1027.7,0,0.14,,9,2.5
184,力林,2021-01-17 11:00,3.6,,6,340,63,1027.5,0,0.44,,9,4.2
184,力林,2021-01-17 12:00,3.8,0.3,6.9,320,64,1026.9,0.1,0.75,,7,8.3
184,力林,2021-01-17 13:00,2.8,,5,340,67,1025.8,0.1,0.58,,9,4.8
184,力林,2021-01-17 14:00,3.4,,4.7,320,66,1024.9,0,0.51,,9,5.5
184,力林,2021-01-17 15:00,3,0,3.8,340,71,1024.8,0,0.44,,9,4.8
184,力林,2021-01-17 16:00,2.9,,4.4,320,71,1024.9,0.1,0.45,,8,4.6
184,力林,2021-01-17 17:00,2.6,,5.2,340,73,1025.3,0.1,0.19,,9,3.3
184,力林,2021-01-17 18:00,2.2,0,4.5,320,73,1025.7,0,0.04,,9,2.4
184,力林,2021-01-17 19:00,2.1,,3.3,360,74,1026,,,,9,2.1
184,力林,2021-01-17 20:00,2.5,,3.7,320,71,1025.8,,,,9,2.2
184,力林,2021-01-17 21:00,2.6,0.1,1.5,290,69,1025.6,,,,9,2.4
184,力林,2021-01-17 22:00,3.1,,2.8,20,72,1025,,,,9,2.5
184,力林,2021-01-17 23:00,4.2,,3.9,290,48,1024.6,,,,8,1.9
184,力林,2021-01-18 0:00,4.4,0,4.2,290,51,1024,,,,9,2.2
184,力林,2021-01-18 1:00,4.5,,3.7,290,53,1023.5,,,,9,2.4
184,力林,2021-01-18 2:00,4.1,,3.5,250,65,1023.2,,,,9,2.6
184,力林,2021-01-18 3:00,3.1,0,3.2,180,71,1022.4,,,,9,2
184,力林,2021-01-18 4:00,4.7,,5.6,250,66,1021.7,,,,9,2.6
184,力林,2021-01-18 5:00,4.7,,4.1,200,64,1020.9,,,,9,2.8
184,力林,2021-01-18 6:00,5.5,0,4.9,250,49,1020.8,,,,9,2.7
184,力林,2021-01-18 7:00,5.5,,3.9,230,51,1020.3,,,,9,2.8
184,力林,2021-01-18 8:00,6.6,,5.8,250,49,1019.9,0,0,,8,3
184,力林,2021-01-18 9:00,6.8,0,5.9,270,50,1020.2,0,0.08,,8,3.8
184,力林,2021-01-18 10:00,7.6,,7.5,250,47,1020.3,0.4,0.61,,4,5.2
184,力林,2021-01-18 11:00,8.2,,8,250,46,1020.2,0.6,1.13,,7,7.5
184,力林,2021-01-18 12:00,8.5,0,7.8,270,45,1020.1,0.4,1.19,,8,9.8
184,力林,2021-01-18 13:00,8.4,,7.8,270,43,1019.5,0.2,1.02,,8,9.2
184,力林,2021-01-18 14:00,9.3,,7.2,270,42,1019,0.6,1.42,,8,11.9
184,力林,2021-01-18 15:00,9.2,,7.7,270,42,1019.2,0.4,1.03,,8,8.1
184,力林,2021-01-18 16:00,9.3,,6.9,290,45,1019.5,0.1,0.6,,8,7
184,力林,2021-01-18 17:00,8.8,,7.9,290,43,1020.2,0.4,0.4,,4,5.5
184,力林,2021-01-18 18:00,8.3,,7,320,50,1020.8,0,0.09,,4,4.5
184,力林,2021-01-18 19:00,8.2,,6.9,320,47,1021.9,,,,6,4.1
184,力林,2021-01-18 20:00,7.4,,7.2,320,47,1022.9,,,,0,3.3
184,力林,2021-01-18 21:00,6.6,,7.6,320,46,1023.6,,,,2,2.6
184,力林,2021-01-18 22:00,5.9,,7,320,49,1024.6,,,,3,2.4
184,力林,2021-01-18 23:00,5.3,,3.9,320,55,1024.7,,,,0,1.7
184,力林,2021-01-19 0:00,4.6,,4,320,52,1025.2,,,,1,1.1
184,力林,2021-01-19 1:00,4.1,,3.8,340,54,1025.6,,,,0,0.7
184,力林,2021-01-19 2:00,3.8,,3.9,320,53,1025.9,,,,0,0.4
184,力林,2021-01-19 3:00,3.6,,2.5,360,59,1026.4,,,,1,0.3
184,力林,2021-01-19 4:00,3.2,,3.1,340,60,1026.5,,,,2,0.1
184,力林,2021-01-19 5:00,3.1,,2.9,20,63,1026.8,,,,4,0.7
184,力林,2021-01-19 6:00,2.5,,2.9,20,63,1027.2,,,,2,-0.4
184,力林,2021-01-19 7:00,2.2,,3,20,63,1027.6,,,,1,0.2
184,力林,2021-01-19 8:00,2.3,,2.3,360,56,1028.4,0,0.01,,3,0.1
184,力林,2021-01-19 9:00,2.6,,1.9,360,57,1028.7,0.3,0.26,,2,0.1
184,力林,2021-01-19 10:00,4.6,,2.2,360,47,1029.6,1,1.09,,1,0.2
184,力林,2021-01-19 11:00,4.2,,2.9,360,47,1029.5,1,1.68,,0,9.9
184,力林,2021-01-19 12:00,5.4,,2.6,360,43,1028.9,1,2.08,,0,15.6
184,力林,2021-01-19 13:00,5.1,,2.5,360,45,1027.9,1,2.27,,0,19.3
184,力林,2021-01-19 14:00,4.7,,2.4,20,39,1027.3,1,2.21,,0,15.8
184,力林,2021-01-19 15:00,5.5,,3.4,20,41,1027.3,1,1.9,,0,10.4
184,力林,2021-01-19 16:00,5.6,,2.4,20,38,1027.4,1,1.37,,0,7
184,力林,2021-01-19 17:00,5.5,,2.2,20,41,1027.7,1,0.75,,0,4
184,力林,2021-01-19 18:00,4.8,,0.6,180,44,1028.1,0.7,0.17,,0,2.1
184,力林,2021-01-19 19:00,4.4,,1.4,160,44,1028.4,,,,0,0.9
184,力林,2021-01-19 20:00,3.6,,1.6,180,49,1028.8,,,,0,0.2
184,力林,2021-01-19 21:00,3.6,,2.1,160,52,1028.8,,,,0,-0.1
184,力林,2021-01-19 22:00,3.3,,2.1,180,59,1029.2,,,,0,0.1
184,力林,2021-01-19 23:00,3.9,,0.8,180,67,1028.7,,,,0,0
184,力林,2021-01-20 0:00,4.2,,1,160,67,1028.2,,,,0,-0.1
184,力林,2021-01-20 1:00,4.4,,1.4,160,63,1027.8,,,,0,0
184,力林,2021-01-20 2:00,4.5,,2.2,160,64,1027.4,,,,0,0
184,力林,2021-01-20 3:00,4.1,,1,160,67,1027.2,,,,0,-0.1
184,力林,2021-01-20 4:00,4.5,,1.4,140,67,1026.8,,,,0,0
184,力林,2021-01-20 5:00,4.5,,1.7,160,70,1027,,,,1,-0.1
184,力林,2021-01-20 6:00,4.5,,2,180,66,1027.3,,,,1,-0.1
184,力林,2021-01-20 7:00,4.6,,2.5,180,59,1027.6,,,,7,0.1
184,力林,2021-01-20 8:00,4.4,,1.7,160,56,1027.6,0,0.01,,3,0.1
184,力林,2021-01-20 9:00,5.5,,1.2,180,58,1027.2,0.3,0.24,,2,0.1
184,力林,2021-01-20 10:00,10.5,,2.7,70,58,1026.6,1,1.06,,2,3
184,力林,2021-01-20 11:00,12.1,,3.8,90,47,1026.2,1,1.65,,0,13.1
184,力林,2021-01-20 12:00,12.8,,3.3,110,49,1025.3,1,2.02,,0,18.9
184,力林,2021-01-20 13:00,14,,3.3,110,44,1024.2,1,2.21,,2,22.9
184,力林,2021-01-20 14:00,15.1,,2.5,180,42,1023.5,1,2.03,,1,20.2
184,力林,2021-01-20 15:00,15,,2.3,290,44,1023.5,1,1.84,,3,15.7
184,力林,2021-01-20 16:00,13.7,,2,270,51,1023.6,0.8,1.19,,6,12.3
184,力林,2021-01-20 17:00,13.3,,2.3,250,54,1023.8,0.2,0.45,,7,11.4
184,力林,2021-01-20 18:00,12.8,,1.9,200,53,1024.2,0,0.09,,8,9.2
184,力林,2021-01-20 19:00,11.9,,2.2,160,58,1024.3,,,,9,7.3
184,力林,2021-01-20 20:00,11.4,,1.9,180,64,1024.4,,,,5,6.7
184,力林,2021-01-20 21:00,11.1,,3.2,110,67,1024.2,,,,0,5.8
184,力林,2021-01-20 22:00,9.3,,1.5,180,68,1024.4,,,,4,4.6
184,力林,2021-01-20 23:00,8.5,,1.9,200,66,1024.1,,,,4,3.7
184,力林,2021-01-21 0:00,8.1,,2.4,160,62,1024,,,,0,3.4
184,力林,2021-01-21 1:00,7.5,,1.7,180,67,1023.8,,,,2,2.9
184,力林,2021-01-21 2:00,7.7,,2.1,160,67,1023.5,,,,0,3.1
184,力林,2021-01-21 3:00,7.8,,2,180,69,1023.5,,,,0,2.8
184,力林,2021-01-21 4:00,7.5,,2.3,160,69,1023,,,,0,3.2
184,力林,2021-01-21 5:00,7.8,,1.8,160,66,1022.4,,,,0,3.1
184,力林,2021-01-21 6:00,8.1,,1.8,160,66,1022.5,,,,8,4.1
184,力林,2021-01-21 7:00,8.4,,2,160,67,1022.3,,,,8,4.3
184,力林,2021-01-21 8:00,8.4,,1.8,160,69,1022.2,0,0.01,,8,4.3
184,力林,2021-01-21 9:00,10.1,,1.8,160,64,1021.9,0.2,0.27,,7,5.4
184,力林,2021-01-21 10:00,14.3,,1,250,57,1021.7,1,0.94,,3,7.8
184,力林,2021-01-21 11:00,15.2,,1.9,230,49,1021.3,1,1.46,,1,15.6
184,力林,2021-01-21 12:00,16.8,,1.5,250,48,1020.5,0.8,1.69,,6,20.6
184,力林,2021-01-21 13:00,15.5,,1.6,20,57,1018.8,1,1.91,,4,22.4
184,力林,2021-01-21 14:00,17.1,,2.4,320,56,1017.6,1,1.94,,4,21.3
184,力林,2021-01-21 15:00,17.3,,1.4,250,51,1016.9,0.4,1.15,,8,18
184,力林,2021-01-21 16:00,16.2,,2.2,230,58,1016.9,0,0.3,,10,14.7
184,力林,2021-01-21 17:00,16,,2.5,230,66,1017.3,0,0.21,,10,13.2
184,力林,2021-01-21 18:00,14.8,0,2.7,180,65,1017.5,0,0.01,,10,11.6
184,力林,2021-01-21 19:00,13.8,,1.4,200,73,1017.8,,,,10,10.9
184,力林,2021-01-21 20:00,13.2,,0.7,180,78,1017.8,,,,10,10.4
184,力林,2021-01-21 21:00,12.9,0.5,1.7,140,86,1017.4,,,,10,10.2
184,力林,2021-01-21 22:00,13,,1.3,200,83,1016.9,,,,10,10.2
184,力林,2021-01-21 23:00,13.3,,1,160,81,1016.5,,,,10,10.1
184,力林,2021-01-22 0:00,13.1,0,0.4,0,85,1016.3,,,,10,10.2
184,力林,2021-01-22 1:00,13.3,,1.5,160,86,1016,,,,10,10.5
184,力林,2021-01-22 2:00,13.6,,2.3,200,84,1016.1,,,,10,10.6
184,力林,2021-01-22 3:00,14.2,0.1,3.8,250,92,1016.1,,,,10,11.5
184,力林,2021-01-22 4:00,13.8,,2.8,250,94,1015.8,,,,10,11.6
184,力林,2021-01-22 5:00,13.1,,2.8,290,95,1015.9,,,,10,11.7
184,力林,2021-01-22 6:00,12.7,4.4,2.5,270,96,1016,,,,10,11.4
184,力林,2021-01-22 7:00,12.7,,1.6,270,96,1016.3,,,,10,11.2
184,力林,2021-01-22 8:00,12.4,,2.1,270,95,1016.9,0,0,,10,11
184,力林,2021-01-22 9:00,12.5,0.1,1,250,94,1016.8,0,0.01,,10,11.1
184,力林,2021-01-22 10:00,12.8,,0.7,250,90,1017,0,0.12,,10,11.6
184,力林,2021-01-22 11:00,13.3,,0.8,200,88,1016.7,0,0.28,,10,12.8
184,力林,2021-01-22 12:00,13.3,0,1,250,87,1016.6,0,0.24,,10,12.6
184,力林,2021-01-22 13:00,13.1,,0.4,0,90,1015.8,0,0.18,,10,12.8
184,力林,2021-01-22 14:00,13.3,,0.9,340,88,1014.8,0,0.3,,10,13.5
184,力林,2021-01-22 15:00,13.2,0.3,0.5,270,86,1014.7,0,0.39,,10,13.6
184,力林,2021-01-22 16:00,12.6,,2.3,20,92,1014.6,0,0.13,,10,12.3
184,力林,2021-01-22 17:00,12.3,,1.8,360,93,1015,0,0.03,,10,11.6
184,力林,2021-01-22 18:00,12.1,1.8,1.9,20,93,1015.1,0,0,,10,11.2
184,力林,2021-01-22 19:00,12,,2.2,20,92,1015.3,,,,10,10.9
184,力林,2021-01-22 20:00,12,,1.9,50,91,1015.3,,,,10,10.7
184,力林,2021-01-22 21:00,12,0.6,1.9,20,91,1015.2,,,,10,10.7
184,力林,2021-01-22 22:00,11.9,,0.6,200,92,1015.1,,,,10,10.6
184,力林,2021-01-22 23:00,11.5,,1,180,92,1014.7,,,,10,10.4
184,力林,2021-01-23 0:00,11.6,0.9,1.1,180,92,1014.4,,,,10,10.3
184,力林,2021-01-23 1:00,11.7,,0.9,180,92,1014.4,,,,10,10.4
184,力林,2021-01-23 2:00,12,,1.5,140,91,1013.7,,,,10,10.4
184,力林,2021-01-23 3:00,11.9,1.3,1,160,93,1013.5,,,,10,10.4
184,力林,2021-01-23 4:00,12,,1.4,140,93,1013,,,,10,10.5
184,力林,2021-01-23 5:00,12.6,,3.3,50,95,1012.8,,,,10,10.8
184,力林,2021-01-23 6:00,12.7,3.9,3.6,70,95,1012.6,,,,10,11.1
184,力林,2021-01-23 7:00,12.6,,4.3,70,95,1012.7,,,,10,11.2
184,力林,2021-01-23 8:00,12.8,,4.3,70,94,1012.7,0,0,,10,11.3
184,力林,2021-01-23 9:00,13,6.3,4.4,70,95,1013.2,0,0,,10,11.7
184,力林,2021-01-23 10:00,12.8,,4.6,50,96,1013.2,0,0.04,,10,11.9
184,力林,2021-01-23 11:00,12.8,,4.8,70,96,1013,0,0.09,,10,12.1
184,力林,2021-01-23 12:00,13,9.3,4.7,70,95,1012.2,0,0.11,,10,12.2
184,力林,2021-01-23 13:00,13,,3.1,90,95,1011.2,0,0.13,,10,12.4
184,力林,2021-01-23 14:00,13.2,,4.5,70,93,1010.2,0,0.21,,10,12.8
184,力林,2021-01-23 15:00,13.2,5.4,4.1,70,92,1010.3,0,0.14,,10,12.4
184,力林,2021-01-23 16:00,13.2,,4.6,50,94,1010.4,0,0.04,,10,12.3
184,力林,2021-01-23 17:00,12.8,,7.1,50,93,1011.1,0,0,,10,12
184,力林,2021-01-23 18:00,12.5,19.3,5.8,70,90,1011.9,0,0,,10,11.5
184,力林,2021-01-23 19:00,12.4,,3.9,70,87,1013.4,,,,10,11.1
184,力林,2021-01-23 20:00,12.1,,4,70,85,1013.8,,,,10,10.7
184,力林,2021-01-23 21:00,12.2,11.3,6.7,70,80,1015,,,,10,10.5
184,力林,2021-01-23 22:00,11.9,,6.4,70,83,1015.6,,,,10,10.4
184,力林,2021-01-23 23:00,11.6,,6.1,70,80,1015.7,,,,10,10.1
184,力林,2021-01-24 0:00,11.2,1,6,70,80,1016.1,,,,10,9.7
184,力林,2021-01-24 1:00,11.3,,6,70,77,1016.8,,,,10,9.6
184,力林,2021-01-24 2:00,11.3,,5.9,70,73,1017.6,,,,10,9.3
184,力林,2021-01-24 3:00,11.4,0.2,4.7,70,72,1017.3,,,,10,9.2
184,力林,2021-01-24 4:00,11.1,,5,70,72,1017.4,,,,8,9
184,力林,2021-01-24 5:00,10.7,,2.1,110,73,1018.5,,,,8,8.9
184,力林,2021-01-24 6:00,11.2,,5.6,50,71,1019.5,,,,10,8.9
184,力林,2021-01-24 7:00,10.8,,5.4,50,69,1020.3,,,,10,8.6
184,力林,2021-01-24 8:00,10.6,,4.5,70,70,1020.6,0,0.01,,5,7.6
184,力林,2021-01-24 9:00,11.2,,4.3,70,69,1021,0.1,0.24,,4,9.1
184,力林,2021-01-24 10:00,11.7,,4.2,70,66,1022.5,0,0.45,,6,11.1
184,力林,2021-01-24 11:00,12.9,,4.3,70,62,1022.6,0.7,1.28,,2,16.3
184,力林,2021-01-24 12:00,13,,4.3,50,61,1021.7,1,1.93,,2,19.5
184,力林,2021-01-24 13:00,13.1,,4.8,50,59,1020.7,1,1.98,,3,21.6
184,力林,2021-01-24 14:00,12.6,,4.4,50,59,1021,0.9,1.94,,2,17.7
184,力林,2021-01-24 15:00,12.9,,3.3,70,57,1019.6,0.7,1.35,,7,15.6
184,力林,2021-01-24 16:00,12.4,,4.3,70,59,1021.3,0.7,1.29,,5,12.8
184,力林,2021-01-24 17:00,12.2,,3.3,70,60,1022.7,0.8,0.67,,3,10.5
184,力林,2021-01-24 18:00,11.4,,2.8,70,61,1022.4,0.1,0.13,,6,8.8
184,力林,2021-01-24 19:00,10.8,,2.3,90,62,1021.5,,,,9,8.1
184,力林,2021-01-24 20:00,11.5,,4.1,70,62,1021.9,,,,10,8.4
184,力林,2021-01-24 21:00,11.4,,3.1,70,61,1023.2,,,,6,8.2
184,力林,2021-01-24 22:00,11.6,,1.5,90,64,1023.7,,,,9,8.6
184,力林,2021-01-24 23:00,11.6,,2.6,70,59,1023.2,,,,10,8.5
184,力林,2021-01-25 0:00,11.8,,3.3,90,62,1023.8,,,,9,8.8
184,力林,2021-01-25 1:00,11.9,,3.3,70,57,1023.5,,,,10,8.7
184,力林,2021-01-25 2:00,11.8,,3.4,70,63,1023.4,,,,9,8.8
184,力林,2021-01-25 3:00,11.7,,3.4,70,62,1022.9,,,,9,8.7
184,力林,2021-01-25 4:00,11.7,,3.7,70,64,1022.8,,,,9,8.6
184,力林,2021-01-25 5:00,11.4,,4.9,70,71,1023.1,,,,9,8.9
184,力林,2021-01-25 6:00,11.4,,2.6,90,71,1023.5,,,,9,9
184,力林,2021-01-25 7:00,11.5,,2.8,90,67,1023.5,,,,9,8.7
184,力林,2021-01-25 8:00,11.4,,3.1,70,66,1023.5,0,0,,9,8.8
184,力林,2021-01-25 9:00,11.8,,3.3,70,66,1023.3,0,0.14,,9,9.8
184,力林,2021-01-25 10:00,12.4,,4.2,70,66,1023.1,0,0.33,,9,11.3
184,力林,2021-01-25 11:00,12.6,,3.7,70,62,1023.3,0.1,0.69,,9,12.3
184,力林,2021-01-25 12:00,13.4,,4.7,70,61,1022.1,0.1,1.09,,8,15.6
184,力林,2021-01-25 13:00,14.2,,5.3,70,57,1020.9,0.5,1.67,,7,19
184,力林,2021-01-25 14:00,15.3,,4.2,90,57,1020,0.4,1.59,,7,20.6
184,力林,2021-01-25 15:00,14.8,,4.3,70,59,1019.5,0.7,1.68,,8,17.4
184,力林,2021-01-25 16:00,13.8,,4.6,90,61,1019.4,0.4,0.91,,7,13.4
184,力林,2021-01-25 17:00,13.4,,3.8,70,66,1019.5,0.1,0.43,,6,11.5
184,力林,2021-01-25 18:00,12.7,,2,70,69,1019.5,0.4,0.18,,5,10.2
184,力林,2021-01-25 19:00,12.6,,3,70,69,1020,,,,8,10.3
184,力林,2021-01-25 20:00,12.7,,2.4,90,71,1020,,,,10,10.3
184,力林,2021-01-25 21:00,12.6,,2.5,70,73,1019.5,,,,9,10.2
184,力林,2021-01-25 22:00,12.3,,2.3,90,74,1018.1,,,,9,9.5
184,力林,2021-01-25 23:00,12.5,,2.9,90,73,1018.2,,,,9,9.6
184,力林,2021-01-26 0:00,12.7,,2.6,70,74,1017.9,,,,10,10
184,力林,2021-01-26 1:00,12.3,,3,110,80,1017,,,,10,10.2
184,力林,2021-01-26 2:00,12.2,,2.1,90,85,1016.5,,,,10,10.3
184,力林,2021-01-26 3:00,12.3,0,2.1,70,85,1016,,,,10,10.4
184,力林,2021-01-26 4:00,12.7,,3.4,70,82,1015.3,,,,10,10.5
184,力林,2021-01-26 5:00,11.8,,1.5,90,90,1014.9,,,,10,10.5
184,力林,2021-01-26 6:00,11.7,2.1,2.1,90,92,1014.3,,,,10,10.5
